xi 0

+0.433812	-0.225200i	+0.801362	+0.523865i	+0.808276	-0.036962i	-0.200769	-0.278807i	-0.087197	-0.069202i	+1.488119	-0.052292i	-0.919906	-1.357174i	+0.447773	-1.900385i	+0.263357	+0.646832i	-0.228460	-0.322338i	+0.257186	-0.275929i	+0.744349	+1.117047i	+1.823875	-0.851441i	-0.017196	-0.680936i	+0.173578	+0.128279i	+0.304844	-0.049716i	-1.064299	-0.806002i	+0.392297	+0.292743i	-0.853748	-1.155786i	-1.331477	+1.614198i	+1.316852	+0.035842i	+0.440161	-1.177241i	+0.490629	-0.089674i	-0.528890	-0.591125i	+0.304766	-0.413755i	-0.663921	+0.236064i	-0.408300	-0.512173i	+0.071659	+0.119315i	-0.290094	+0.518047i	+0.991588	+0.281170i	-0.233783	-0.287230i	-0.180977	-0.254829i	
+0.017151	-0.531133i	+0.633018	+0.183372i	-0.400668	-0.897832i	+0.567223	-0.181324i	+0.715020	-0.188272i	-0.349087	-0.116681i	+0.495277	-0.251948i	+0.252518	-0.856052i	-0.129145	-0.183134i	+0.159353	-0.243598i	-0.344237	-0.655846i	+0.551291	+0.152375i	+1.388212	-0.439269i	+0.459754	+0.355361i	+0.664299	+0.577581i	-1.754654	-0.123544i	-0.294937	-0.487507i	-0.902333	-1.000130i	-0.194158	+0.114073i	-0.231370	-0.081887i	+0.274393	+0.275068i	+1.151180	+0.365858i	+0.930022	+0.908425i	+0.129551	-0.763084i	+0.252886	-0.291578i	+0.172443	-0.414234i	+0.131161	-0.386969i	-0.250189	-0.220666i	-0.073292	-0.022370i	-0.974729	+0.654093i	+0.879876	-0.868928i	+0.128417	-0.642556i	
-0.143003	+0.028003i	+0.748145	+0.273177i	-1.057506	-1.058919i	+0.899196	-0.908891i	-0.979059	-0.172713i	+0.055112	+0.744038i	+0.231623	-0.314397i	+0.305007	-0.825513i	+0.051203	+1.274135i	+0.235323	+1.528724i	+0.226003	-0.675825i	-0.094263	-0.678821i	+1.671318	-0.228957i	-0.025639	+0.805184i	-0.950035	-0.222663i	-1.160854	+0.176684i	-1.082981	+0.208873i	+1.178115	-0.168153i	+0.458485	-0.212593i	-0.308982	+0.204633i	+0.760603	+0.699432i	-0.147368	+1.059619i	-0.567929	-0.661774i	+0.059370	-0.170074i	-0.090591	+0.246001i	-0.224721	+0.159916i	-1.512625	+0.344019i	+0.593349	-0.410488i	+1.093685	+0.258737i	+0.153963	+1.226092i	-0.086383	+0.624509i	+1.389714	+0.335866i	
+1.520385	-0.984514i	+0.490687	+0.922303i	-0.396757	-0.321331i	-0.014558	-0.545370i	+1.096184	+0.889638i	+0.125289	+0.307370i	+1.077870	+0.552195i	-0.546389	+1.562288i	-0.326835	+0.031678i	-0.760821	-0.219808i	-0.085580	-0.279701i	-1.030884	-0.896975i	+1.134846	-0.257215i	+0.487471	+1.017017i	+0.175966	-0.004548i	-0.132709	-0.385945i	+0.623163	-0.079042i	-0.648831	+0.123979i	+0.524547	-0.656081i	-1.232974	-0.203075i	+0.378605	+0.344242i	-0.131221	-0.241382i	-0.264857	+0.912424i	+0.163119	-0.437592i	+1.011796	-0.195218i	+1.297298	+1.319117i	+0.313994	+0.629920i	+0.308379	+1.240748i	+0.582413	+0.471085i	-0.938630	-0.146509i	-0.787885	+1.108753i	+1.930330	+0.133172i	
-0.969856	-0.064045i	+0.672157	+0.135063i	-1.394025	+0.818702i	+1.088106	-0.343625i	+1.436382	+0.822150i	-1.659631	-0.206723i	+1.579919	-0.084463i	-0.006337	+0.192010i	+0.218814	-0.224328i	+0.073179	-1.452175i	-1.379952	+0.846879i	+0.137635	-0.221169i	-0.620918	-0.379146i	-0.333102	+1.558149i	-0.432422	+1.015784i	-0.072458	-0.484374i	+0.352457	-1.217345i	+0.240428	-0.512079i	+0.919586	+0.598198i	-0.264361	-1.287844i	+0.220896	-1.235612i	+0.421692	+0.203014i	+0.636419	+0.258395i	-0.741770	-0.439443i	-1.042508	+0.466205i	-0.562219	-0.050393i	+0.081428	+0.201357i	+0.795480	+0.935460i	-0.264687	-0.428717i	-0.846733	+0.400401i	+1.619456	-0.576988i	-0.051489	-0.387195i	
-0.059793	-0.724422i	+0.084003	-0.585949i	+0.621351	-1.471462i	+0.313873	+0.449271i	+0.327915	+0.396329i	-0.443505	+0.870931i	+0.449804	+0.087585i	+0.216044	+0.797278i	-1.039838	+0.157758i	+0.361534	+0.882665i	+0.214161	+1.331502i	+0.833913	+0.442225i	+0.159673	-0.825491i	+0.389188	-0.456202i	+0.226497	-1.038519i	+0.502512	+0.079186i	-0.921740	-0.749251i	+0.485915	+0.684687i	-0.235264	-1.142166i	+0.227369	-0.133365i	-0.645636	+0.084173i	-0.238588	-0.354719i	-0.953217	-0.159231i	-0.158323	+0.889872i	-0.450799	+0.263279i	+0.232915	-0.488940i	+0.223732	-0.253516i	+0.853464	+0.599676i	+0.632704	+0.782826i	+1.269268	+0.832457i	-0.361939	+0.266825i	-0.260239	-0.333989i	
+0.793158	-0.517900i	-0.417713	+0.102834i	+0.027480	-0.835588i	-0.375098	+1.329937i	+0.557247	+0.603317i	-0.082011	+0.505304i	-0.153603	-0.129553i	+1.099125	-0.207883i	+1.450106	+0.392792i	+0.611149	+0.380009i	-2.047353	+0.406631i	+0.996909	+0.117510i	+0.837906	+1.329197i	+0.449260	+0.488839i	-0.517992	+0.845752i	-0.119060	+0.144941i	-0.804546	+0.733501i	+0.929923	+1.032435i	+0.551195	-0.455066i	-0.392830	+1.532322i	+0.025489	-0.179240i	-0.478839	+1.013066i	-0.312054	-0.435128i	-0.034736	-1.064586i	+0.424567	+0.181113i	+0.763086	-0.245827i	-0.125694	-1.252648i	-0.655897	+0.536299i	+0.463720	-0.371246i	-0.064396	+0.807473i	+0.496734	+0.036460i	+1.510370	-0.411198i	
-0.093313	-0.015477i	-0.849069	-0.130350i	+1.634895	-0.058216i	-0.700077	-1.184916i	-0.402852	+0.407815i	+0.685313	-0.059597i	-0.421551	+0.044418i	+1.480594	+0.333953i	-0.101523	-0.285751i	+0.594001	+0.129087i	-1.994129	-1.544804i	+0.419203	+0.668641i	+1.159916	+0.095876i	-0.004184	-0.120457i	+0.118087	+0.130676i	-0.865748	-0.982983i	+0.391897	-0.715896i	-0.406546	+0.647523i	-0.129483	+0.596461i	+1.536670	+0.487481i	+0.112105	+0.363627i	+0.244927	-0.974505i	-1.025472	-0.794651i	-0.355016	+0.078634i	-1.252238	+0.567068i	+0.165098	-0.106666i	+0.632570	-0.515348i	-0.761930	+0.444000i	+0.154096	+0.970339i	-1.134522	-0.075487i	-0.058348	-0.775313i	-0.656600	+0.011129i	
-0.498386	-0.645886i	+1.278525	-0.836778i	-0.480043	+0.173798i	+0.497786	-0.701465i	+1.024941	-1.429254i	-0.181242	+0.227154i	-0.285322	+1.216900i	-0.985477	+0.213310i	-0.330746	+0.843954i	+0.209588	+0.518246i	+0.676775	-0.201846i	-0.286166	+0.291010i	+0.053679	-0.643902i	-1.068553	+0.880314i	-1.173556	+1.105389i	+0.120583	-0.935418i	-0.711264	-1.026039i	+0.109225	-0.643397i	+0.133024	+0.789955i	+0.038518	+0.819583i	-0.505119	-0.331002i	-0.482537	-1.291531i	+0.777938	+1.115864i	+0.291081	+0.290995i	-1.226446	-0.513642i	-1.017309	+0.333563i	-0.528984	+0.072621i	-0.767946	+0.864212i	+0.076917	+0.536684i	-0.959208	+0.851318i	-0.341077	-0.124353i	+0.658094	-0.040957i	
-0.861155	-0.228514i	-0.368771	-0.581678i	+0.262367	+0.069107i	+0.739869	-2.194344i	+0.005772	-1.510873i	-0.983428	+1.430527i	+0.568704	-0.560761i	-0.108882	-0.679795i	-1.717680	-0.624398i	-0.255685	+0.146510i	-1.716712	+0.605447i	+0.566798	+1.142628i	-0.483372	-0.730354i	-0.840845	+0.898625i	-0.321159	+0.335311i	-0.109378	-0.551609i	+0.539080	-1.386536i	+0.783375	+1.312901i	+0.388923	+0.562315i	+0.001044	+1.185139i	-0.119572	-1.583943i	-0.548418	-0.878964i	+0.011436	-0.379926i	-0.545028	-1.898769i	-0.244250	-0.262581i	-1.130936	-0.740736i	-0.619081	-1.403722i	+0.059120	-0.867740i	+0.066862	+0.352389i	-0.262826	+0.253840i	+0.584318	+0.137885i	+0.382923	+1.320425i	
+0.309995	-0.568437i	-0.452692	+0.085370i	-0.463962	-1.128084i	-0.456952	-0.552531i	+0.858094	+0.100565i	+0.646156	+0.386597i	+0.715796	+0.459933i	-0.191527	-1.523006i	-0.143032	+0.618927i	-1.259331	+1.055882i	+0.994912	+0.132479i	-0.745980	-0.030260i	+0.223971	-1.036646i	-0.320247	-0.178365i	+0.283333	+0.008710i	+0.099964	+0.116792i	+0.160400	+0.821975i	+2.025614	-0.101044i	-0.481493	+0.309178i	+0.264321	+0.166558i	+0.935421	-1.290834i	+0.012279	+0.233384i	-0.555968	+1.077491i	-0.553108	+0.320229i	+0.875733	-1.513061i	-0.490438	+0.026997i	-0.603455	+0.144605i	-0.491835	-0.492344i	+0.019039	-0.178195i	-0.116007	+0.362094i	-0.267797	-0.064052i	-0.251414	-0.396982i	
+0.342395	+0.847774i	-0.340134	+1.458907i	+0.700126	-0.349800i	+0.451817	-0.965154i	+0.079136	+2.102611i	+0.357624	-0.701720i	+0.068653	+0.996352i	+0.685095	-0.200511i	+0.303178	-0.943609i	+0.270146	-1.406790i	-0.173474	-0.907727i	-0.859687	-0.636790i	+0.576013	-0.290249i	+0.591408	+0.068213i	+0.828172	-0.843847i	+0.799964	-0.164390i	+1.420155	+0.433290i	-1.131246	-0.304766i	-0.679867	+0.921085i	+0.993492	+0.048095i	+1.303170	+0.911669i	+0.851105	-0.121066i	-0.656359	+0.620677i	-0.476863	+0.070188i	-0.114492	+1.505933i	+0.021877	+0.905856i	-0.197366	+0.255572i	-0.185442	-0.109603i	-0.571175	-0.194036i	-1.002460	+0.264486i	+0.039968	-0.099315i	-0.348237	+0.669906i	
-1.097908	+0.311351i	-0.178102	-0.611264i	-0.477213	+1.181429i	-0.450016	+0.043308i	+1.243834	+0.405952i	-0.431064	-0.227155i	+0.040056	-0.093862i	+0.217588	-0.388363i	-0.241664	-0.212186i	+0.508041	+1.170365i	-0.075341	-0.643982i	-0.430221	-0.084545i	+0.178362	+0.600397i	+0.261609	+0.328771i	+1.363232	+0.224749i	+0.494477	-0.303943i	-0.646066	+0.620565i	+0.394088	-1.681451i	+0.548072	-0.357319i	+0.584478	-0.476719i	-0.559393	-0.084208i	-0.245655	-0.077244i	-0.170989	+1.693580i	-0.453323	-0.196990i	+0.593752	+0.820795i	-1.052468	-1.060875i	-0.019812	+0.578809i	+0.254430	+0.159237i	-0.260239	-1.196682i	-0.873230	+0.675214i	-0.282819	-0.497738i	-0.298192	-0.156019i	
+0.722536	-0.744486i	+0.337714	+0.081371i	+1.099103	-0.253132i	+0.754825	+0.142819i	+0.489208	+1.051474i	-0.480730	+0.326137i	-0.075873	+0.346727i	-0.158620	+0.914982i	-0.355708	+0.967078i	+0.305511	-0.071424i	-0.856656	+0.619012i	+0.660366	-0.064402i	+0.088279	-0.812823i	+0.762000	-0.299554i	+0.153258	-0.062092i	-0.159729	+0.660998i	-0.329534	-0.534966i	-0.295737	-0.243362i	-0.349216	-1.062107i	-0.313516	+0.120420i	+0.204704	-0.252109i	-0.577449	-0.459715i	-0.035219	+0.140231i	+0.243068	+0.112133i	-0.722229	-1.031385i	-0.987395	-0.291241i	+0.324083	-0.178098i	+0.265821	+0.700141i	-1.709002	-0.198895i	+0.048902	+1.150189i	+0.298533	+0.266651i	+1.226692	+0.526967i	
-0.323611	+0.286976i	-1.667285	-0.048649i	+0.122646	-0.591876i	+0.118413	-0.480714i	+0.745208	+0.518755i	-0.062816	-0.084854i	+0.265306	-0.168713i	+0.541707	-0.845085i	-0.764341	-0.922041i	+0.786978	+0.247696i	-0.039434	-0.215358i	-0.211652	-1.186208i	+0.408200	+0.443515i	-0.277799	-0.338857i	-0.572453	-0.043883i	-0.021295	+0.102400i	+0.624169	+1.411398i	+1.669387	+1.088301i	-0.792151	+0.443934i	+1.060247	+0.323095i	-0.246321	-0.337191i	+0.753444	+1.371498i	-1.125575	+1.167929i	-0.232398	-0.284319i	-0.000346	+0.345516i	-0.520776	+0.257810i	+0.177003	-1.197900i	-0.343753	-0.612970i	+0.489639	+1.162575i	+0.137775	+0.044623i	-0.167248	+0.586341i	+0.520411	+1.020116i	
-0.044111	-0.273703i	-0.263751	+1.256692i	+0.438183	-0.508786i	+0.619838	+0.602417i	+0.023881	+0.203150i	-0.615203	-0.345822i	+0.885012	-0.643116i	+0.819731	-0.652221i	-0.145995	+0.515317i	-0.106453	-1.429378i	-0.258858	+0.085408i	+0.672360	+0.040236i	-1.065031	-0.582278i	+0.216724	-0.537073i	-1.658543	-0.275636i	+0.401163	+0.932138i	+0.498171	-0.951044i	-1.737778	+0.636453i	+0.485674	-0.150741i	-0.205605	+0.045476i	+0.696437	-0.251439i	-0.286124	-0.552110i	-0.762269	+1.308564i	-0.206163	+0.255134i	+0.186398	-0.588780i	+0.558517	+0.309362i	-0.679975	+1.241232i	-0.332965	-0.211597i	+0.238028	+1.324218i	+1.193203	-0.381278i	-0.081610	+0.788367i	-1.245486	+1.315694i	
+0.117687	+0.303849i	+0.269240	+0.578135i	+0.062315	+0.178408i	+0.055350	+0.838744i	+0.684219	-0.347644i	-1.229820	+0.228590i	+0.247506	-0.876415i	+0.119989	+0.863868i	+0.782763	-0.007921i	-1.279805	-0.904728i	+1.550521	-0.583430i	-1.042736	-0.657617i	+1.216121	-0.569862i	-0.161892	+1.422767i	+0.394227	-0.750182i	+0.518091	+0.620858i	+0.293787	+0.533133i	-1.250472	+0.251257i	+1.431985	+0.542837i	-1.357826	+0.506583i	+0.667495	+0.055365i	-0.531359	-0.888451i	+0.146031	+0.610406i	+0.893745	-1.266417i	+1.209392	-0.067109i	-0.545040	-0.518446i	+0.593151	-0.330661i	+0.661010	-0.238952i	-0.656872	+0.173173i	-0.737438	+0.154962i	+0.066452	+1.482019i	-0.405215	+0.105532i	
+1.084224	-0.211997i	+1.284492	+0.427360i	-0.152160	+1.199579i	+0.522289	+0.259114i	+0.675584	+0.102398i	+0.171516	+0.752000i	-0.425896	-0.224465i	+0.223426	-0.739898i	+0.019043	+0.403445i	+0.363753	+0.662475i	-0.578956	-0.681615i	-0.451890	-0.903018i	+0.153672	+1.494930i	-0.598130	-0.145584i	-0.643887	-0.101567i	+0.380560	+0.225429i	+0.438715	-0.215627i	-0.670242	+0.765949i	+0.023085	-0.541134i	-1.333128	-0.188218i	+0.098039	-0.662271i	-0.638615	+0.106482i	-0.208282	+0.747375i	-0.980318	+0.582909i	-0.689710	-0.621935i	+0.217094	+0.161829i	+0.558601	+0.612736i	+0.150504	-0.441443i	-0.108784	-0.916059i	-0.603369	-1.399315i	+1.333244	+0.569926i	-0.091091	+0.241069i	
+0.343967	-0.083960i	-0.199753	-0.658767i	+0.009052	+0.881137i	-0.700919	+0.133963i	+1.460841	+0.097470i	+0.257327	-1.277515i	-0.246971	+0.107021i	-1.565272	+0.155489i	-0.451810	+0.662321i	-0.235412	+0.381226i	+0.300447	+0.090196i	-0.386791	+0.442816i	-0.524579	+0.261500i	-0.563871	-1.630592i	-0.149081	+1.537904i	-1.182073	-0.386141i	-0.698080	-1.256846i	-0.627259	-0.105309i	+0.406166	+0.516675i	-1.017770	-0.026202i	-0.829251	+0.719162i	+0.061825	-1.450247i	+0.564343	+0.912575i	+0.273984	+0.220243i	+0.167621	-0.213560i	-0.679863	+0.355537i	+0.402476	+0.099373i	-0.442324	-0.095559i	+0.055287	+0.145691i	+0.244650	-1.039130i	-1.466948	+0.499465i	+0.199409	+0.178851i	
+1.088613	-0.488175i	+0.024368	+0.178949i	-0.121626	+0.534690i	+0.508545	+0.014547i	-0.040060	-0.203019i	+0.601659	+0.683299i	+1.433210	-0.157245i	-0.076191	-0.573946i	-0.325113	+0.069547i	-0.145916	-0.417297i	-1.171373	-0.165162i	-0.298867	+0.196651i	-0.234341	-1.146449i	-0.192414	+1.036582i	+0.421392	-0.600907i	+0.236172	-0.051380i	+1.206215	+1.087312i	+0.116868	+0.195575i	-0.031362	+0.554903i	-0.937773	-0.618877i	-0.410775	-0.647183i	+0.682299	-1.674619i	+0.083148	-0.844571i	-0.301439	-1.321976i	+1.553044	-0.210479i	+0.906554	-0.687060i	-0.585195	+0.135525i	+0.318248	-0.851086i	-0.090791	+0.438742i	+0.749048	-0.379386i	-0.067533	-1.003571i	+0.512694	-0.960362i	
+0.270811	+0.155145i	+0.094907	+0.094761i	+0.167113	-0.081429i	+0.199128	-0.065987i	+0.135591	+0.145693i	-0.559664	-0.227915i	+0.058558	-1.407309i	-0.275332	+0.346672i	-0.865174	-0.571196i	-1.259151	+0.704210i	-0.433538	+0.517641i	+0.396873	+0.158114i	-0.072237	-0.508353i	-0.331112	-0.634588i	+0.804723	-0.289713i	-0.318939	-0.456139i	-1.118524	-0.000994i	-0.734777	+0.181999i	+0.530040	+0.044439i	-0.457178	+0.980764i	-0.937390	-0.942861i	-1.339711	-0.102959i	+0.163896	+0.128101i	-0.842942	+0.059768i	-0.568208	-0.040433i	-0.991726	-0.240841i	-0.066634	+0.253366i	-0.638518	-0.033093i	+0.023813	+0.947095i	+0.225690	+0.279867i	-0.112017	-0.277629i	+1.354303	+0.710744i	
+0.336084	-0.349390i	+0.740387	-0.272868i	-0.745592	+1.653053i	+1.181113	-0.033880i	-0.389811	+0.779236i	-0.801101	+0.971733i	-0.595019	-0.037464i	+1.047144	+1.110428i	-1.608460	-0.763450i	+0.713059	-0.651899i	+0.229766	+0.344432i	+0.033061	+0.519100i	+0.626272	+0.733969i	+0.486975	+2.218349i	+0.287901	-0.253303i	-0.587159	-1.571403i	-0.173854	-1.722335i	-0.505916	+0.307217i	+1.429031	+0.519856i	-0.741111	-0.101805i	-1.296091	+0.338172i	-0.471934	-0.009588i	+0.312025	-0.184222i	-0.270127	-0.139314i	-0.565060	+0.424725i	-0.479937	-0.652020i	+1.397671	-0.569490i	+0.062057	+0.663318i	+0.824823	-0.139076i	-0.671334	+0.821550i	+0.196847	+0.302872i	+0.267501	-0.661952i	
-0.220776	+0.355043i	-0.427942	+0.357528i	-0.135301	+0.178780i	+0.472328	-0.285276i	-0.290874	+1.157437i	+0.334790	+0.601135i	+0.053721	+0.294232i	-1.570002	-0.185413i	+0.365484	-0.419211i	+0.613199	+0.041568i	+0.618595	-0.455660i	-0.136433	-0.385643i	+0.444123	-0.298733i	+0.489334	-0.325855i	+1.023075	+1.143553i	-1.184924	+0.110937i	-0.091749	+0.841623i	-0.081617	-1.353337i	-1.761341	-0.235463i	+0.907614	-0.065111i	+0.399219	+1.247058i	+0.177967	+0.296473i	+0.555964	-0.051967i	+0.378904	+0.935507i	+0.481915	-0.731257i	+0.662880	-0.218948i	+0.328186	-0.414361i	-0.942839	-0.523247i	-0.057959	-1.161006i	+1.246053	-0.038710i	-0.643563	+0.903407i	-0.911235	-0.136449i	
